Anno evento;Residenza;Genere;Età decesso;Gruppi cause morte;Cause morte;Cause morte violenta;Tipologia morte violenta;Numerosità
2003;Milano;Femmine;62;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2003;Milano;Femmine;63;Tumori;Tumori maligni cavità boccale e faringe;;;1
2003;Milano;Femmine;63;Tumori;Tumori maligni dello stomaco;;;1
2003;Milano;Femmine;63;Tumori;Tumori maligni dell'intestino;;;3
2003;Milano;Femmine;63;Tumori;Tumori maligni del fegato e vie biliari;;;1
2003;Milano;Femmine;63;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2003;Milano;Femmine;63;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2003;Milano;Femmine;63;Tumori;Tumori maligni della mammella;;;5
2003;Milano;Femmine;63;Tumori;Tumori maligni dell'utero;;;2
2003;Milano;Femmine;63;Tumori;Altri tumori maligni degli organi genitali femminili;;;1
2003;Milano;Femmine;63;Tumori;Tumori maligni dell'apparato urinario;;;2
2003;Milano;Femmine;63;Tumori;Tumori maligni dell'encefalo;;;1
2003;Milano;Femmine;63;Tumori;Tumori maligni dell'occhio e altre parti del sistema nervoso centrale;;;1
2003;Milano;Femmine;63;Tumori;Leucemie;;;1
2003;Milano;Femmine;63;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2003;Milano;Femmine;63;Tumori;Altre localizzazioni di tumori maligni;;;2
2003;Milano;Femmine;63;Disturbi psichici e comportamentali;Disturbi psichici;;;1
2003;Milano;Femmine;63;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2003;Milano;Femmine;63;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2003;Milano;Femmine;63;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2003;Milano;Femmine;63;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2003;Milano;Femmine;63;Malattie del sistema respiratorio;Polmonite;;;1
2003;Milano;Femmine;63;Malattie del sistema respiratorio;Bronchite;;;1
2003;Milano;Femmine;63;Malattie dell'apparato digerente;Ernia addominale;;;1
2003;Milano;Femmine;63;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2003;Milano;Femmine;63;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2003;Milano;Femmine;63;Traumatismi, avvelenamenti e alcune altre conseguenze di cause esterne;Traumatismi, avvelenamenti e altre cause esterne;;;1
2003;Milano;Femmine;64;Tumori;Tumori maligni dello stomaco;;;1
2003;Milano;Femmine;64;Tumori;Tumori maligni dell'intestino;;;5
2003;Milano;Femmine;64;Tumori;Tumori maligni del fegato e vie biliari;;;1
2003;Milano;Femmine;64;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2003;Milano;Femmine;64;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2003;Milano;Femmine;64;Tumori;Tumori maligni della mammella;;;12
2003;Milano;Femmine;64;Tumori;Tumori maligni dell'utero;;;1
2003;Milano;Femmine;64;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2003;Milano;Femmine;64;Tumori;Tumori maligni dell'encefalo;;;1
2003;Milano;Femmine;64;Tumori;Tumori maligni dell'occhio e altre parti del sistema nervoso centrale;;;1
2003;Milano;Femmine;64;Tumori;Leucemie;;;2
2003;Milano;Femmine;64;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2003;Milano;Femmine;64;Tumori;Altre localizzazioni di tumori maligni;;;4
2003;Milano;Femmine;64;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2003;Milano;Femmine;64;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2003;Milano;Femmine;64;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2003;Milano;Femmine;64;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;3
2003;Milano;Femmine;64;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2003;Milano;Femmine;64;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2003;Milano;Femmine;64;Malattie del sistema respiratorio;Polmonite;;;2
2003;Milano;Femmine;64;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2003;Milano;Femmine;64;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2003;Milano;Femmine;64;Malattie del sistema osteomuscolare e tessuto connettivo;Artrite e reumatismi;;;1
2003;Milano;Femmine;64;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2003;Milano;Femmine;64;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2003;Milano;Femmine;64;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2003;Milano;Femmine;65;Tumori;Tumori maligni dello stomaco;;;2
2003;Milano;Femmine;65;Tumori;Tumori maligni dell'intestino;;;5
2003;Milano;Femmine;65;Tumori;Tumori maligni del fegato e vie biliari;;;2
2003;Milano;Femmine;65;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2003;Milano;Femmine;65;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2003;Milano;Femmine;65;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2003;Milano;Femmine;65;Tumori;Tumori maligni della mammella;;;4
2003;Milano;Femmine;65;Tumori;Tumori maligni dell'utero;;;2
2003;Milano;Femmine;65;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2003;Milano;Femmine;65;Tumori;Tumori maligni dell'apparato urinario;;;2
2003;Milano;Femmine;65;Tumori;Tumori maligni dell'encefalo;;;1
2003;Milano;Femmine;65;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;1
2003;Milano;Femmine;65;Tumori;Leucemie;;;4
2003;Milano;Femmine;65;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2003;Milano;Femmine;65;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;3
2003;Milano;Femmine;65;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Ipertensione;;;1
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Malattie del circolo polmonare;;;1
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Altre malattie del cuore;;;5
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Emorragia cerebrale;;;4
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2003;Milano;Femmine;65;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2003;Milano;Femmine;65;Malattie del sistema respiratorio;Polmonite;;;1
2003;Milano;Femmine;65;Malattie del sistema respiratorio;Bronchite;;;2
2003;Milano;Femmine;65;Malattie dell'apparato digerente;Cirrosi fegato;;;3
2003;Milano;Femmine;65;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2003;Milano;Femmine;66;Tumori;Tumori maligni cavità boccale e faringe;;;1
2003;Milano;Femmine;66;Tumori;Tumori maligni dell'intestino;;;5
2003;Milano;Femmine;66;Tumori;Tumori maligni del fegato e vie biliari;;;2
2003;Milano;Femmine;66;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2003;Milano;Femmine;66;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;8
2003;Milano;Femmine;66;Tumori;Tumori maligni della mammella;;;10
2003;Milano;Femmine;66;Tumori;Tumori maligni dell'utero;;;1
2003;Milano;Femmine;66;Tumori;Altri tumori maligni degli organi genitali femminili;;;1
2003;Milano;Femmine;66;Tumori;Tumori maligni dell'apparato urinario;;;2
2003;Milano;Femmine;66;Tumori;Altri tumori maligni dei tessuti linfatici;;;3
2003;Milano;Femmine;66;Tumori;Altre localizzazioni di tumori maligni;;;3
2003;Milano;Femmine;66;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2003;Milano;Femmine;66;Malattie del sistema nervoso;Malattie infiammatorie del sistema nervoso;;;1
2003;Milano;Femmine;66;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2003;Milano;Femmine;66;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2003;Milano;Femmine;66;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2003;Milano;Femmine;66;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2003;Milano;Femmine;66;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2003;Milano;Femmine;66;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2003;Milano;Femmine;66;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2003;Milano;Femmine;66;Malattie del sistema respiratorio;Polmonite;;;1
2003;Milano;Femmine;66;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2003;Milano;Femmine;66;Malattie dell'apparato digerente;Ulcera gastrica, duodenale e digiunale;;;1
2003;Milano;Femmine;66;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2003;Milano;Femmine;66;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2003;Milano;Femmine;66;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2003;Milano;Femmine;67;Tumori;Tumori maligni dello stomaco;;;4
2003;Milano;Femmine;67;Tumori;Tumori maligni dell'intestino;;;2
2003;Milano;Femmine;67;Tumori;Tumori maligni del fegato e vie biliari;;;2
2003;Milano;Femmine;67;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2003;Milano;Femmine;67;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;6
2003;Milano;Femmine;67;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2003;Milano;Femmine;67;Tumori;Tumori maligni della mammella;;;13
2003;Milano;Femmine;67;Tumori;Tumori maligni dell'utero;;;1
2003;Milano;Femmine;67;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2003;Milano;Femmine;67;Tumori;Tumori maligni dell'apparato urinario;;;2
2003;Milano;Femmine;67;Tumori;Tumori maligni dell'encefalo;;;1
2003;Milano;Femmine;67;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;2
2003;Milano;Femmine;67;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2003;Milano;Femmine;67;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2003;Milano;Femmine;67;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;3
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Ipertensione;;;1
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;4
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Altre malattie del cuore;;;5
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2003;Milano;Femmine;67;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2003;Milano;Femmine;67;Malattie del sistema respiratorio;Bronchite;;;2
2003;Milano;Femmine;67;Malattie dell'apparato digerente;Occlusione intestinale;;;2
2003;Milano;Femmine;67;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2003;Milano;Femmine;67;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2003;Milano;Femmine;67;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;2
2003;Milano;Femmine;67;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2003;Milano;Femmine;67;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2003;Milano;Femmine;67;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2003;Milano;Femmine;68;Tumori;Tumori maligni cavità boccale e faringe;;;1
2003;Milano;Femmine;68;Tumori;Tumori maligni dello stomaco;;;4
2003;Milano;Femmine;68;Tumori;Tumori maligni dell'intestino;;;6
2003;Milano;Femmine;68;Tumori;Tumori maligni del fegato e vie biliari;;;1
2003;Milano;Femmine;68;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2003;Milano;Femmine;68;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;13
2003;Milano;Femmine;68;Tumori;Melanoma ed altri tumori maligni della cute;;;1
2003;Milano;Femmine;68;Tumori;Tumori maligni della mammella;;;8
2003;Milano;Femmine;68;Tumori;Tumori maligni dell'utero;;;1
2003;Milano;Femmine;68;Tumori;Altri tumori maligni degli organi genitali femminili;;;2
2003;Milano;Femmine;68;Tumori;Tumori maligni dell'apparato urinario;;;2
2003;Milano;Femmine;68;Tumori;Tumori maligni dell'encefalo;;;1
2003;Milano;Femmine;68;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;2
2003;Milano;Femmine;68;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2003;Milano;Femmine;68;Tumori;Altre localizzazioni di tumori maligni;;;1
2003;Milano;Femmine;68;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Anemie;;;1
2003;Milano;Femmine;68;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;4
2003;Milano;Femmine;68;Malattie del sistema circolatorio;Ipertensione;;;2
2003;Milano;Femmine;68;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;5
2003;Milano;Femmine;68;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2003;Milano;Femmine;68;Malattie del sistema circolatorio;Altre malattie del cuore;;;4
2003;Milano;Femmine;68;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2003;Milano;Femmine;68;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2003;Milano;Femmine;68;Malattie del sistema respiratorio;Bronchite;;;1
2003;Milano;Femmine;68;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;2
2003;Milano;Femmine;68;Malattie dell'apparato digerente;Appendicite;;;1
2003;Milano;Femmine;68;Malattie dell'apparato digerente;Cirrosi fegato;;;3
2003;Milano;Femmine;68;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2003;Milano;Femmine;68;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2003;Milano;Femmine;68;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2003;Milano;Femmine;68;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2003;Milano;Femmine;69;Tumori;Tumori maligni dello stomaco;;;3
2003;Milano;Femmine;69;Tumori;Tumori maligni dell'intestino;;;6
2003;Milano;Femmine;69;Tumori;Tumori maligni del fegato e vie biliari;;;4
2003;Milano;Femmine;69;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2003;Milano;Femmine;69;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;6
2003;Milano;Femmine;69;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2003;Milano;Femmine;69;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2003;Milano;Femmine;69;Tumori;Melanoma ed altri tumori maligni della cute;;;1
2003;Milano;Femmine;69;Tumori;Tumori maligni della mammella;;;10
2003;Milano;Femmine;69;Tumori;Tumori maligni dell'utero;;;3
2003;Milano;Femmine;69;Tumori;Altri tumori maligni degli organi genitali femminili;;;6
2003;Milano;Femmine;69;Tumori;Tumori maligni dell'apparato urinario;;;4
2003;Milano;Femmine;69;Tumori;Tumori maligni dell'encefalo;;;1
2003;Milano;Femmine;69;Tumori;Leucemie;;;3
2003;Milano;Femmine;69;Tumori;Altri tumori maligni dei tessuti linfatici;;;4
2003;Milano;Femmine;69;Tumori;Altre localizzazioni di tumori maligni;;;1
2003;Milano;Femmine;69;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2003;Milano;Femmine;69;Malattie del sistema nervoso;Malattie infiammatorie del sistema nervoso;;;1
2003;Milano;Femmine;69;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Ipertensione;;;2
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Malattie del circolo polmonare;;;1
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Altre malattie del cuore;;;6
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2003;Milano;Femmine;69;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2003;Milano;Femmine;69;Malattie del sistema respiratorio;Polmonite;;;2
2003;Milano;Femmine;69;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;2
2003;Milano;Femmine;69;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2003;Milano;Femmine;69;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2003;Milano;Femmine;69;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2003;Milano;Femmine;70;Malattie infettive e parassitarie;Altre malattie batteriche;;;1
2003;Milano;Femmine;70;Tumori;Tumori maligni dello stomaco;;;3
2003;Milano;Femmine;70;Tumori;Tumori maligni dell'intestino;;;6
2003;Milano;Femmine;70;Tumori;Tumori maligni del fegato e vie biliari;;;3
2003;Milano;Femmine;70;Tumori;Altri tumori maligni dell'apparato digerente;;;6
2003;Milano;Femmine;70;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;8
2003;Milano;Femmine;70;Tumori;Tumori maligni della mammella;;;5
2003;Milano;Femmine;70;Tumori;Tumori maligni dell'utero;;;2
2003;Milano;Femmine;70;Tumori;Altri tumori maligni degli organi genitali femminili;;;4
2003;Milano;Femmine;70;Tumori;Tumori maligni dell'encefalo;;;2
2003;Milano;Femmine;70;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;1
2003;Milano;Femmine;70;Tumori;Leucemie;;;2
2003;Milano;Femmine;70;Tumori;Altri tumori maligni dei tessuti linfatici;;;5
2003;Milano;Femmine;70;Tumori;Altre localizzazioni di tumori maligni;;;1
2003;Milano;Femmine;70;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2003;Milano;Femmine;70;Malattie del sistema circolatorio;Ipertensione;;;1
2003;Milano;Femmine;70;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2003;Milano;Femmine;70;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2003;Milano;Femmine;70;Malattie del sistema circolatorio;Altre malattie del cuore;;;6
2003;Milano;Femmine;70;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2003;Milano;Femmine;70;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;4
2003;Milano;Femmine;70;Malattie del sistema respiratorio;Polmonite;;;4
